249,8,13,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_13_v,1
250,8,14,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_14_v,1
251,8,15,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_15_v,1
252,8,16,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_16_v,1
253,8,17,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_17_v,1
254,8,18,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_18_v,1
255,8,19,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_19_v,1
256,8,20,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_20_v,1
257,8,21,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_21_v,1
258,8,22,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_22_v,1
259,8,23,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_23_v,1
260,8,24,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_24_v,1
261,8,25,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_25_v,1
262,8,26,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_26_v,1
263,8,27,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_27_v,1
264,8,28,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_28_v,1
265,8,29,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_29_v,1
266,8,30,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_30_v,1
267,8,31,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_31_v,1
268,8,32,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_32_v,1
269,8,33,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_33_v,1
270,8,34,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_34_v,1
271,8,35,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_35_v,1
272,8,36,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_36_v,1
273,8,37,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_37_v,1
274,8,38,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_38_v,1
275,8,39,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_39_v,1
276,8,40,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_40_v,1
277,8,41,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_41_v,1
278,8,42,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_42_v,1
279,8,43,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_43_v,1
280,8,44,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_44_v,1
281,9,1,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_1_v,1
282,9,2,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_2_v,1
283,9,3,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_3_v,1
284,9,4,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_4_v,1
285,9,5,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_5_v,1
286,9,6,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_6_v,1
287,9,7,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_7_v,1
